content,timestamp,title
,责任编辑：yhao,银川—德黑兰国际货运班列开通
"
　　数据显示，2016年中国与“一带一路”沿线国家跨境贸易使用人民币实际收付7786亿元，占双边贸易额的13.9%。专家表示，“一带一路”建设有真实的资金需求，可以借助这一有利契机，通过资本项下人民币输出为“一带一路”建设提供资金支持，推动人民币国际化。
　　“中国与‘一带一路’沿线国家以人民币计价结算仍有较大发展空间。在今后中国与沿线国家的经贸往来中，提高人民币的作用和地位，将是努力的重要方向。”中国四十人金融教育发展基金会理事长管涛日前在首届中国金融四十人伊春论坛上表示。
　　数据显示，2016年中国与“一带一路”沿线国家跨境贸易使用人民币实际收付7786亿元，占双边贸易额的13.9%。
　　2016年10月1日人民币正式纳入国际货币基金组织特别提款权货币篮子，人民币的国际地位提升，为我国银行体系通过人民币形式向境外融资提供了条件。
　　那么，“一带一路”建设对推进人民币国际化带来哪些发展新机遇？在中国人民银行金融研究所所长孙国峰看来，人民币国际化本质上是中国的银行体系通过信用创造输出人民币，最终要通过资本项目实现。“一带一路”建设有真实的资金需求，可以借助这一有利契机，通过资本项下人民币输出为“一带一路”建设提供资金支持，推动人民币国际化。
　　除此之外，可以促使资本项目输出的人民币使用和回流渠道更加多元化，境外主体持有人民币的粘性增强，不受制于汇率和资产回报率的影响，而且还有利于促进国际收支平衡。
　　孙国峰表示：“由于流出资本可用人民币计价，汇率风险被更好地分散，将鼓励更多的对外直接投资和证券投资，因此，人民币资本输出可为国内高储蓄开辟资金出路，有助于化解经常项目顺差，促进国际收支总体平衡。”同时，对完善汇率的市场化形成机制，提高人民币在双边贸易结算中的比重，降低中国出口企业汇率风险都有帮助。
　　既然如此，如何抓住“一带一路”建设有利契机推动人民币国际化？管涛认为，一是要支持人民币形式的资本输出。二是要推动大宗商品人民币计价。三是要开发人民币对沿线国家货币的汇率避险工具。可开发人民币汇率指数产品，为我国企业提供更为丰富的汇率风险规避选择，特别是满足我国“一带一路”建设推进过程中企业对各种小币种汇率风险的管理需求。四是要开放金融市场，推动人民币内外循环。人民币国际化在“一带一路”建设推进过程中，对于中国是贸易逆差的国家，通过人民币输出，形成贸易顺差、资本逆差的闭环。对于大宗商品输出国来讲，中国从这些国家进口大宗商品用人民币支付，形成一个贸易逆差、资本流入的闭环，这样也能够形成人民币国际化和“一带一路”建设共同推进、稳步发展。
　　此外，要推动信用评级体系建设，支持国内金融机构提高跨境经营的能力，借着中国实施“一带一路”建设契机，把相关的业务和金融服务推进到“一带一路”沿线国家。
　　孙国峰认为，利用好“一带一路”建设契机，推动人民币国际化，要发挥好包括开发性金融机构在内的各类金融机构的作用。
　　一般而言，“一带一路”建设具有项目回收周期较长、资金需求规模巨大等特点。孙国峰表示，开发性金融可以在其中发挥重要作用，应鼓励开发性金融和国内外商业性金融合作，开发性金融主要发挥起引领作用，当实现盈利后，开发性金融机构可以将部分融资转让给商业性金融机构，将退出的资金继续用于其他开发性金融项目，实现资金的良性周转，在这一过程中要充分发挥人民币的作用。同时，还要研究对人民币跨境中长期融资的支持政策，平衡好人民币国际化和防范金融风险之间的关系。
　　孙国峰表示，探索对境外人民币进行宏观审慎管理，加强对人民币国际化系统重要性金融机构的管理，引导境外主体人民币融资用于支持实体经济，防止单纯借入人民币购买外汇的行为，防控跨境系统性金融风险，促进境外人民币形成良性循环。
",发布日期：2017-08-15 09:44,人民币国际化加速驶入“一带一路”
"
　　日前，首笔人民币对柬埔寨瑞尔清算交易在广西完成，交易双方分别为广西北部湾银行和柬埔寨加华银行，交易资金已交割起息。
　　据了解，广西北部湾银行是广西第一家获得区域性跨境人民币业务平台中间代理行资格的城市商业银行。此次业务的成功落地是在人行南宁中心支行“成熟一个、推出一个”的工作思路指导下，地方金融机构积极推动人民币对柬埔寨瑞尔银行间市场区域交易的重要成果。该业务不仅满足了中柬两国企业高效、便捷的资金结算需求，同时为企业实施“走出去”战略降低资金成本、规避汇率风险提供了更多机会，对推进贸易投资本币结算便利化、提升金融服务实体经济水平具有重要作用和意义。
",发布日期：2017-08-22 10:26,首笔人民币对柬埔寨瑞尔清算交易在广西完成
,责任编辑：liang,世行与亚投行签署备忘录加深合作
,责任编辑：liang,中国投资撬动“一带一路”大商机
,责任编辑：liang,首趟中欧班列（伦敦-义乌）抵达中国阿拉山口口岸
"　　交通银行今天晚间发布了2016年业绩报告。报告显示，2016年，交行实现归属于母公司股东的净利润达到672.1亿元，较上年同比增长1.03%；税前利润为861.10亿元，同比增长0.11%。 
　　报告期末，交行资产总额达84031.66亿元，同比增长17.44%，其中，扣除拨备后的客户贷款为40090.46亿元，较上年末增长10.30%；客户存款总额47285.89亿元，较上年末增长5.44%。 
　　值得一提的是，交行2016年境内银行机构人民币贷款较年初增加人民币3008.83亿元，公司信贷和类信贷收回移位再贷人民币6872.79亿元，投资地方债人民币4189.57亿元，全部用于支持实体经济。 
　　2016年，交行实现净经营收入1940.62亿元，同比减少0.25%；利息净收入1348.71亿元，同比下降6.45%；手续费及佣金净收入达367.95亿元，同比增长5.05%；手续费及佣金净收入占比达18.96%，较上年末上升96个基点。 
　　截至去年末，交行减值贷款率为1.52%，逾期贷款管控成效明显，实现余额和占比双降，即报告期末逾期贷款余额较年初减少51.50亿元，下降4.54%；占贷款余额（拨备前）比重较年初下降0.40个百分点。 
　　报告期末，交行拨备覆盖率为150.50%，较上年末下降507个基点；资本充足率和一级资本充足率分别为14.02%和12.16%，较年初分别上升0.53个和0.70个百分点。",发布日期：2017-03-29 08:30,交行去年实现净利润672.1亿元
"
　　“2017年，交通银行将在负债端努力降低负债成本，资产端合理制定资产定价，通过对资产负债安排，稳定息差，使其收窄幅度减少。”继前一日披露2016年业绩报告后，3月29日，交行首席财务官吴伟接受媒体采访时表示，今年交行将继续抓好风险管理、息差管理、成本管理三大重点，实现利润稳健增长、资产质量基本稳定和案件防控取得新成效。
　　刚刚发布的业绩公告显示，截至2016年末，交行资产规模达84031.66亿元，较年初增长17.44%，构筑了未来利润增长的坚实基础；同时，实现归属于母公司的净利润达672.10亿元，同比增长1.03%，保持了良好的增长态势。
　　万亿级融资服务实体经济 
　　在过去的一年，交行牢牢把握服务实体经济这一本源，围绕供给侧结构性改革与“三去一降一补”五大任务，持续加大全融资支持力度。
　　数据显示，2016年交行境内银行机构人民币贷款较年初增加3008.83亿元，公司信贷和类信贷收回移位再贷6872.79亿元，投资地方债4189.57亿元，全部用于支持实体经济。
　　值得一提的是，交行大力支持小微企业发展，设立专营机构，提供专属信贷产品，加强互联网、大数据技术运用，创新担保方式，拓宽增信渠道，小微企业贷款中通过盘活企业自身资产提供风险缓释的贷款余额占比达6成以上。报告期末，小微企业贷款余额达6839.58亿元，较年初增长9.53%。
　　除此之外，交行还大力发展绿色金融，低碳经济、节能环保等绿色经济领域客户及项目持续增长。据年报数据，交行持续推动压降过剩产能，2016年累计减退指令性名单客户贷款余额932亿元，加固240亿元。
　　在促进民生消费、支持消费热点转换方面，报告期末，集团个人贷款余额较年初增长19.42%；贷款占比较年初提升2.22个百分点至28.91%；信用卡全年累计消费额同比增长达21.16%。此外，报告期内，交行成功发行第一期人民币300亿元绿色金融债券。
　　“任何脱离实体经济的金融创新都是无本之木。”业绩发布会上，交行董事长牛锡明表示：“未来交行将对接国家区域政策和产业政策，围绕实体经济需求大力推进产品和服务创新，进一步提高金融服务的针对性和灵活性。”
　　“三增三降”创造更有质量的增长 
　　在经济“新常态”对银行资产负债配置及管理提出更高要求的背景下，交行大力推动“三增三降”结构转型，即增资产效益、增非息收入、增资产质量；降负债成本、降资本消耗、降营运成本。
　　具体来说，在资产端，交行坚持自身发展与服务实体经济相结合，增量业务做早做优、以均增效，存量业务加固增效、优化结构，从根本上促进资产质效持续提升。在负债端，通过强化主动负债管理，抓住市场机遇，增加稳定低价的资金来源。
　　截至报告期末，集团客户存款余额较年初增长5.44%，其中活期存款占比为51.77%，较年初大幅上升6.54个百分点，为利率市场化背景下巩固息差扎牢防线。同时，交行非利息收入贡献持续提升，2016年实现手续费及佣金净收入367.95亿元，同比增长5.05%。
　　记者了解到，近年来，交行坚持走低资本消耗的发展道路。报告期末，风险加权资产增速低于资产增速6.49个百分点，且风险加权资产与总资产的比例连续三年下降。此外，交行成功发行450亿元境内优先股，为截至目前单次发行规模最大、票面股息率最低的商业银行优先股，有效夯实了资本实力。
　　对于2017年交行的业绩发展策略，吴伟表示，交行将从以下三方面发力：一是加大转型发展力度，提升综合化、国际化、财富管理等转型业务的利润贡献度；二是通过抓好风险管理、息差管理、成本管理，力争实现利润“正”增长；三是继续把风险防控放在首要位置，保持资本质量基本稳定。
　　逾期贷款余额和占比实现双降 
　　年报显示，截至2016年末，集团减值贷款率1.52%，逾期贷款管控成效明显，实现余额和占比双降：报告期末逾期贷款余额较年初减少人民币51.50亿元，下降4.54%，占贷款余额（拨备前）比重较年初下降0.40个百分点。
　　不过，业绩发布会上，交行行长彭纯用“有喜有忧”来形容眼下交行的资产质量形势，喜的是逾期贷款余额和占比实现双降，忧的是单从不良贷款这个指标来看，难言见底。
　　近年来，交行未发生重大风险事件，在经济不确定因素增多、金融监管更加严格的背景下，交行稳健经营的优势逐渐凸显，特别是在推进国际化发展的过程中，交行的合规和反洗钱工作得到各东道国监管机构的认可，多年来未发生重大监管处罚事件。
　　牛锡明曾多次公开表示，银行业经营不是“百米赛跑”而是“马拉松赛”。交行持续完善以“全覆盖、全流程、风险文化、责任制”为核心的全面风险管理体系，坚持防控并重与标本兼治相协调，整体推进与重点突破相促进，坚决守住不出系统性金融风险的底线。
　　展望2017年，交行管理层表示，今年中国银行业仍将面临诸多挑战，既要做好应对更加复杂、严峻局面的充分准备，同时也要看到中国经济有潜力、有韧性、有优势。扎根中国经济的沃土，中国银行业仍处于大有可为的战略机遇期。交行则将工作重点放在五个方面，即积极融入国家发展战略，提升服务实体经济质效；坚持“两化一行”战略导向，不断提升经营效益；深化经营机制体制改革，打造转型发展新引擎；秉承稳健经营理念，加大风险防控力度；加强基础建设，增强持续发展能力和竞争力。
",发布日期：2017-03-30 09:26,交行详解2016年度业绩：稳健经营成效凸显 转型发展厚积成势
"
　　4月17日，交通银行信用卡在上海宣布正式推出手机信用卡，并同步发布业内首份“手机信用卡白皮书”。交通银行董事长牛锡明在发布会上表示，手机信用卡的推出，是交通银行深化改革的重要成果，是在互联网金融领域的大胆突破，是金融科技在银行传统领域的深入应用，也是交行打造最佳服务银行的又一创新之举。
　　据了解，交行手机信用卡提供的开卡用卡服务极具颠覆性和挑战性，客户只需在交行专属定制的“e办卡”终端提交申请，现场便可立即完成审批，30秒内处理率达81%，3分钟内处理率达99%。核卡后使用手机登录“买单吧”APP，两步开通即可用卡。
　　中国银联股份有限公司总裁时文朝表示，此次手机信用卡产品的推出，通过与银联云闪付移动支付产品体系的深度合作，不仅达成了从发卡到绑卡再到用卡的无缝对接，更强化了双方在金融服务、风险防控等领域的协同，在给持卡人提供方便快捷支付服务的同时，进一步实现了升级化安全保障，让持卡人用得安心、用得放心。
",发布日期：2017-04-18 08:20,交通银行首推手机信用卡
,责任编辑：yhao,2月23日人民币对美元汇率中间价上涨135个基点
,责任编辑：liang,农行文安县支行用心服务每一位客户
,责任编辑：liang,建行辽宁省分行面向企业客户推出微信开户服务
,责任编辑：liang,五台农村商业银行力推金融精准扶贫
,责任编辑：liang,农行广西靖西市支行助力精准扶贫
,责任编辑：liang,张家界：绿色经济绘出美好画卷
"
　　
　　近日，浙江湖州家业园林工程有限公司通过浦发银行湖州支行向上申请绿色金融债券专项额度，获得了1500万元绿色贷款。 
　　“有了这笔贷款，我们公司又可以买进很多苗木了。”该公司负责人告诉记者，这笔贷款将全部用于城市绿化配套支出。 
　　记者了解到，目前，湖州所有银行都已将“环保一票否决”纳入信贷管理全流程，部分银行还制定绿色信贷业务发展指导意见，真正实现绿色信贷优先受理、优先审批、优先放贷以及资金重点保障。到9月末，湖州绿色信贷余额380.8亿元，比年初增加127.12亿元，占全部新增贷款的63.71%。 
　　在绿色信贷规模不断扩大的同时，绿色直接融资也日益做大。今年前8个月，湖州金融机构通过争取总行绿色金融债专项资金、开展资产证券化业务、发行绿色债务融资工具和绿色企业债等方式，已累计完成直接融资41.15亿元。 
　　发展绿色金融是践行绿色发展理念的题中之义。近年来，人行湖州中支大力推动绿色金融改革创新，并切实履行牵头部门职责，助力湖州市争创全国绿色金融改革创新综合试验区，先试先行，趟出了一条既富地方特色又有示范效应的绿色发展新路子。 
　　争创全国绿色金融 
　　改革创新综合试验区 
　　围绕发展绿色金融这一定位，湖州市将绿色金融改革创新工作列入市“十三五”规划,作为全市战略任务进行部署推动，逐步形成了“长期规划+行动指南+配套保障”相结合的绿色政策框架体系。 
　　创建绿色金融改革试点，关键要有长期规划统领。创建初期湖州市政府就明确要求编制《湖州市绿色金融改革创新五年规划》，并委托人民银行金融研究所进行编制，期间中国绿金委有关专家团队多次来湖调研，现编制工作已进入可行性论证阶段。 
　　创建绿色金融改革试点，短期推进需要行动指南引领。在地方政府统一领导下，人行湖州中支相继牵头出台《湖州市绿色金融改革创新2016年行动计划》、《湖州市金融系统绿色金融改革创新2016年活动方案》，明确各县区、各部门职责要求和金融机构任务清单，有效强化了创建合力。 
　　创建绿色金融改革试点，持续推进还需配套保障支撑。人行湖州中支已初步建立《湖州市绿色金融统计指标体系》。除此以外，绿色金融财政贴息及风险补偿制度制定、环境污染责任保险试点、政策性融资担保体系建设等事宜也正在市级层面抓紧研究并推进。 
　　绿色金融业务
　　不断出新 
　　近年来，人行湖州中支秉持“争取试点，先行实践”的理念，鼓励并推动辖内金融机构大胆尝试、大胆创新。 
　　据了解，安吉农商行已建立绿色金融事业部，湖州银行制订了《绿色金融三年发展战略》，兴业银行湖州分行专门设置环境金融部，形成较为完整高效的绿色金融体系。通过打造绿色金融改革创新示范点，选取首批4家银行为示范单位，湖州银行业绿色化转型正在加速。 
　　信贷产品创新绿色化方面，湖州辖内银行陆续推出排污权抵押贷款、光伏贷转型贷款、农村承包土地经营权抵押贷款、合同能源管理融资等绿色信贷业务，同时创新运用“大额信用+降息”、“灵活还款+定制”、“综合测算+特批”等多种信贷模式，将信贷资金优先支持绿色项目和绿色领域。 
　　除传统信贷业务外，在人行湖州中支等部门推动下，湖州建立了全市债券发行项目库，绿色产业基金也不断涌现。辖内华夏银行分支机构已向其总行申请设立“绿水青山产业投资基金”，湖州银行等机构也正拟建绿色产业基金项目。 
　　基础设施建设方面，人行湖州中支等职能部门积极推广绿色支付，今年“绿色支付无障碍区”示范点持续扩量增面，到8月末，湖州各金融机构共建立移动工作站426个，柜面业务综合无纸化替代率达到86.16%，金融IC卡在公交、旅游等领域也得到创新应用。此外人行湖州中支着力推进绿色信用体系及环境资源交易建设，与湖州市食安办联合出台《湖州市食品安全金融征信体系建设试点工作方案》，将食品安全纳入绿色信用体系。除此之外，还建立了市级绿色信息共享机制等等。

",发布日期：2016-11-03 09:04,绿色金融成为湖州发展新“风口”
"
　　绿色发展理念的核心，是平衡经济社会发展需求和资源环境约束强化之间的矛盾，实现经济效益和环境效益有机统一，是生态文明建设的重要内容。
　　党的十八大以来，在“生态文明”建设战略的指导和全国上下不懈的努力下，我国的绿色发展取得了显著的成效，不仅主要污染物、温室气体排放强度下降超过预定目标，更在气候治理、绿色金融体系建设等诸多领域，引领着全球的绿色发展与合作。
　　特别是，在“十三五”规划建议中，“绿色”作为五大发展理念之一贯穿各个发展领域，这预示着，未来5年乃至更长的时期内，我国绿色发展的步伐还将进一步加快。
　　我们看到，作为“十三五”开局之年，2016年以来，国家密集施策，不断完善生态文明建设的顶层设计。在此背景下，以银行业为代表的金融机构积极行动起来，加快信贷结构调整，发力绿色金融创新，在促进实现资源节约和集约利用、环境污染综合治理、生态保护修复、应对全球气候变化四大绿色发展目标方面，发挥了重要的推动作用，绿色发展正在从蓝图设计转向具体落实。
　　正如中国银行董事长田国立所说，绿色金融不仅是一个学术问题，还是一种价值取向、一种理想追求。金融机构具有重大的资源配置权，金融机构的价值追求将可能成为改变未来世界的巨大力量。
　　但同时，也应当清醒地看到，我国绿色金融发展领域仍有很多空白。未来，金融机构如何加快绿色金融顶层设计，在商业可持续的前提下，规划好绿色金融重点发展领域；如何持续加大绿色金融产品和服务创新力度，尽快形成多元化、综合化的绿色金融服务体系，尚有许多课题亟待下工夫研究、探索和解决。
　　值得一提的是，目前全球绿色金融推广均处于起步阶段，如能积极参与到绿色金融产品开发、绿色金融市场建立和完善、绿色金融发展规则的形成和制定，无疑将有利于提高我国金融机构在国际金融市场的主动权和影响力。未来，我国金融机构能否抓住机遇，真正让绿色金融成为走向国际市场的重要主题，让我们拭目以待。
",发布日期：2016-11-28 09:27,凭借绿色金融走向国际市场
"
　　
　　传统的发展模式，以自然环境为代价换取经济的快速增长，带来了生态平衡破坏、资源枯绝的恶果。全球气候变暖、滚滚雾霾笼罩大地、洪水泥石流不断来袭……日益严峻的环境问题，是自然界对人类的无声报复，更拉响了损耗型经济的高频警报。脱离了生态环境保护的命题，人类社会的生息繁衍就会成为海市蜃楼的空谈。绿色发展着力降低生产能源消耗、减少环境污染、提升产品附加值，是供给侧结构性改革的顶层设计的重要方向，也是提升供给系统质量与水平的关键一环。
　　推动经济转型、实现人与自然和谐共存的可持续发展，成为当前全球经济议程中最迫切的议题。作为21世纪最富有前景的新经济形态，绿色经济为旧经济结构带来了变革的活力，为打破社会发展与环境保护对立的僵局指明了方向。
　　我国经济多年来的高速发展，依赖于资源的大量投入与消耗，随着部分地区环境承载压力的加大，转变粗放的发展模式迫在眉睫。在中央发展新理念的指引下，我国施行了一系列绿色新政。党的十八届五中全会将“绿色发展”列入五大发展理念之一，上升为我国基本国策，并首次将生态文明纳入“五位一体”总布局，为我国绿色经济的探索与实践勾勒出清晰的蓝图。
　　当前，我国绿色经济仍处于起步阶段，产业规模小、资金技术力量不足，不管是传统产业的“绿色化”改造，还是新兴绿色产业的培育，都需要大量长期性资金的给力支持。但是，与传统项目相比，绿色投资项目投入大、周期长、短期盈利状况欠佳，财政资金支持乏力。国务院发展研究中心金融研究所估计，未来五年中，中国绿色产业的年投资需求在2万亿元人民币以上，而财政资源只能满足该需求的10%-15%。
　　因此，金融体系对引导资金流向绿色领域的重要性日益凸显。而绿色金融所担当的角色，在于将生态环境保护纳入金融部门投融资的决策因素，发挥资源配置的核心作用，在金融经营活动中注重对生态环境的保护以及环境污染的治理，通过对社会经济资源的引导，促进社会和环境的可持续发展，并带来金融业自身的健康发展和增长空间。随着相关政策利好不断叠加与经济结构调整迈向纵深，绿色金融将迎来前所未有的发展黄金期。
　　金融业与实体经济相互依存、枯荣与共，绿色金融的发展趋势与金融业经营转型的轨迹恰相吻合。“死而不僵”的产能过剩企业往往都是污染严重的企业，它们占用了大量的金融资源，并在经济下行期使金融机构的资产质量持续受压，大大削减了金融业对实体经济的服务效能。
　　借助“去产能”与“去杠杆”全局推进的契机，实施绿色金融战略，金融业尤其是银行业可以适时调整优化信贷结构，逐步退出“两高一剩”行业，为支持战略新兴产业腾挪出更多的信贷资源。如此一来，金融业在得以分享新发展红利的同时，也实现了存量风险的有效缓释，为自身的可持续发展筑就了牢固的根基。
　　绿色金融的发展需要制度的指引与规范。8月31日，人民银行、财政部等七部委联合印发了《关于构建绿色金融体系的指导意见》（以下简称《意见》），从发展绿色信贷、推动证券市场支持绿色投资、设立绿色发展基金等八个方向，对构建绿色金融体系的工作做了全面部署，确立了我国绿色金融顶层政策制度设计的框架。《意见》成为我国未来绿色金融发展的纲领性文件，标志着我国成为全球首个建立绿色金融政策体系的经济体。
　　绿色金融体系涵盖了绿色信贷、绿色债券、绿色保险以及碳金融等多个细分领域。经过近十年的初步发展，各个领域针对环保企业经营特点与融资需求的创新金融工具和服务层出不穷，呈现出方兴未艾的发展势头。
　　我国的金融体系格局以商业银行间接融资为主导，银行业自然在支持绿色经济成长中承担了更大的责任，绿色信贷也因而成为构建绿色金融体系的主支柱。银监会数据显示，截至2016年6月末，全国21家主要银行业金融机构绿色信贷余额达7.26万亿元，占各项贷款的9%。其中，节能环保、新能源、新能源汽车等战略性新兴产业贷款余额1.69万亿元，节能环保项目和服务贷款余额5.57万亿元。绿色信贷的投放以及产品和服务的创新都取得了较好发展。
　　人民银行研究局首席经济学家马骏指出，相较于绿色信贷，绿色债券可解决期限错配问题，提升中长期信贷投放能力，是适合中长期、有稳定现金流的绿色项目的融资模式。目前，中国已经成为世界上最大的绿色债券市场。据统计，今年前7个月，中国绿色债券发行量达到约1200亿元人民币，占全球同期发行量的42%。
　　着眼于未来，绿色金融要取得长足的发展，必须尽快建立起完善的正向激励机制。国内大部分绿色产业尚处萌芽阶段，绿色项目资金回笼慢、投资回报率较低，金融固有的盈利性原则抑制了部分机构向环保企业发放资金的积极性。对此，政府应通过财政贴息、税收优惠等政策举措，引导社会资本投向绿色产业，提升金融机构布局绿色金融的动力。
　　同时，发展绿色金融也应谨防“一哄而上”，要加强前瞻性和预判能力，准确界定绿色金融的资金投向，避免造成严重的资源重置，导致在新的领域再次形成产能过剩和金融风险。
",发布日期：2016-12-06 10:25,构建国家战略下的绿色金融体系
,责任编辑：zcf,聚焦G20：杭州G20印记（高清组图）
,责任编辑：zcf,惟见独飞鸟，千里杨福音 无尽藏——杨福音的绘画艺术展在国家画院举办
,责任编辑：yxt,烈士纪念日向人民英雄敬献花篮仪式在京隆重举行
"
　　目前的房地产调控措施更多的是集中在需求侧，从过往调控经验看，调控政策一旦放松，像京、沪、深这样的一线城市土地和房价往往会出现大幅度的上涨。因此，在当前房地产市场调控初显成效之际，应更加重视完善房地产调控的长效机制，包括增加一线城市土地供应、建立多层次住房体系、征收房地产税，在金融层面就是要通过差异化的首付比例和贷款利率支持刚需，抑制投资和投机需求，以更好地体现房子的居住属性。
　　今年年初，北京市率先启动房地产市场调控政策，在“史上最严”的“317新政”作用下，二季度北京市商品房价格出现明显下跌。
　　日前，人民银行营业管理部、北京银监局召开北京地区2017年经济金融形势分析会。会上透露，自今年实行以来，北京地区首套房贷笔数占比逐月下降，从去年末的95.2%降至今年6月末的81.5%。
　　在8月3日召开的银行业例行发布会上，北京银监局副局长蒋平介绍说，“317新政”实施以来，北京市个人住房贷款发放金额在较一二月份下降幅度较大的基础上持续回落，3月至6月，该数据分别是239.21亿元、236.08亿元、218.15亿元和158.46亿元。北京辖内商业银行对个人商业用房的贷款余额增长也明显放缓，二季度的月均增量仅为一季度的一半，其中，6月份对个人商业用房贷款的发放额比3月份下降3成。同时，在6月份发放的执行“317新政”的个人住房贷款中，对无房群体发放贷款金额占83.1%、贷款户数占81.2%，两项占比均环比明显提高，有效满足了无房群体购房需求，贷款结构进一步优化，调控效果进一步巩固。她强调，“北京地区房地产交易量和成交价格双双回落，市场趋于理性。”
　　政策加码 调控成效显现 
　　“一方面是市场预期有了一些变化，部分买房者进入观望期；另一方面调控政策密集出台，对首套房的认定更加严格。”民生银行首席研究员温彬表示，通过钻各类漏洞获得首套房贷款资格的路径被新政堵上了、致使北京房价开始有所降温。
　　“317新政”是北京市住建委、市规划国土委、市住房公积金中心、市银监局、人民银行营业管理部联合对北京楼市调控的进一步升级，新政要点有三：“认房又认贷”、提高二套房首付比例、缩短按揭贷款年限。
　　“317新政”之后，北京市相关部门继续就房地产市场调控出台相关政策。3月21日，人民银行下发了关于《做好信贷政策工作的意见》的文件，对房贷政策作出明确要求。文件要求人民银行各分支机构要加强对商业银行的窗口指导，督促其优化信贷结构，合理控制房贷比和增速，并且加强对首付资金来源和收入证明真实性的审核。3月22日，北京市地税局、住建委联合发布公告称，外地人购房需有连续5年个税或社保证明，外地人购房资格更加严格。
　　此外，其他一线及二线城市也跟进收紧房贷利率，上海、深圳、广州目前仍有部分银行提供基准以下优惠折扣，但总体额度有限。在二线城市中，超7成银行首套利率已回归基准。融360分析师李万赋认为，受房贷政策性紧缩的时滞效应影响，一线城市对于房地产政策反应敏感，大多数银行于5月份已率先调整至基准水平，甚至基准上浮10%；二线城市相对缓慢，6月份开始大面积的房贷利率收紧，全面上浮逼近基准利率。
　　持续着力 关注长效机制 
　　融360统计数据显示，6月份全国共有78家银行提供优惠利率，较上月减少175家。在一线城市中，北京提供优惠银行数锐减至两家，分别为汇丰银行和花旗银行。二线城市中，超7成银行首套利率已回归基准。在随着流动性的进一步收缩、银行负债成本上升，资产收益下行导致银行的收入及利润承压。再加上信贷额度的限制，银行逐步减小房贷折扣、提高房贷利率就成为必然选择。“五六月份的数据已经展现了相关迹象，我们预计此后几个月，房贷利率仍然会保持上行趋势。”报告提出。
　　从当前的形势来看，监管将继续对房地产市场的健康发展着力。在上述发布会上蒋平透露，“317新政”之后，北京银监局牵头组织对辖内银行机构开展房地产业务专项检查，会同人民银行营业管理部、市金融局、北京证监局对银行政策落实情况开展专项巡查，加大监管力度，确保政策落地。她强调，“专项检查持续到年底，我们将随机抽机构、随机抽业务，确保房地产调控的持续性和稳定性。”
　　谈到对下一步一线城市房价走势的看法，温彬表示，目前的房地产调控措施更多的是集中在需求侧，从过往调控经验看，调控政策一旦放松，像京、沪、深这样的一线城市土地和房价往往会出现大幅度的上涨。因此，在当前房地产市场调控初显成效之际，应更加重视完善房地产调控的长效机制，包括增加一线城市土地供应、建立多层次住房体系、征收房地产税，在金融层面就是要通过差异化的首付比例和贷款利率支持刚需，抑制投资和投机需求，以更好地体现房子的居住属性。
",发布日期：2017-08-04 09:17,房地产市场调控：引入长效机制正当其时
,发布日期：2017-08-19 11:30,房地产市场继续降温 热点城市房价过快上涨得到有效遏制
